name,birth_year,death_year
"Marshall, Alan",1902.0,1984.0
"Marshal, Alan",1902.0,1984.0
"Marsh, Jean",1934.0,
"Marschner, Rosemarie",1944.0,
"Marquand, John P.",1893.0,1960.0
"Marna, J.",,
"Marlowe, Stephen",1928.0,2008.0
"Marlowe, Christopher",1564.0,1593.0
"Markov, Georgi",1911.0,1991.0
"Markons, A.",,
"Marjanovski, Viktor",1917.0,1998.0
"Marjanen, Kaarlo",1899.0,1984.0
Marja-Liisa Vartio,1924.0,1966.0
"Maritš, Maria",1893.0,1961.0
Mario Vargas Llosa,1936.0,
Mario Puzo,1920.0,1999.0
"Marinina, Aleksandra",1957.0,
"Marinin, Boriss",,
"Marinat, Alekseĭ",1924.0,2009.0
"Marinat, Aleksei",1924.0,2009.0
Marie Majerová,1882.0,1967.0
"Mariańska, Ludmiła",1923.0,2005.0
"Marianowicz, Antoni",1923.0,2003.0
"Marianowicz, Anatoli",,
"Maremäe, Ene",,
"Marek, Jiří",1914.0,1994.0
"Marcus, Alan",1922.0,2015.0
"Marcinkevičius, Justinas",1930.0,2011.0
"Mara, Ulrike",1946.0,
"Mao, Dun",1896.0,1981.0
"Manzoni, Carlo",1909.0,1975.0
"Mantel, Feliks",,
"Mansurov, Zinnur",1949.0,
"Manson, Neil",,
"Mansfield, Katherine",1888.0,1923.0
"Manninen, Pirjo",1936.0,
"Mannerkorpi, Juha",1915.0,1980.0
"Manner, Eeva-Liisa",1921.0,1995.0
"Mann, Klaus",1906.0,1949.0
"Mankell, Henning",1948.0,2015.0
"Mangold, Christoph Andreas",1719.0,1767.0
"Mandžijev, Oleg",1949.0,2021.0
"Mándy, Iván",1918.0,1995.0
"Mandelštam, Ossip",1891.0,1938.0
"Manassõpov, Vahhit",1928.0,
"Mamulašvili, Rafiel",,
"Mämmedov, Ahmet",1942.0,
"Mämmädguluzadä, Džälil",1866.0,1932.0
"Mamlin, Gennadi",1925.0,2003.0
"Mamedkulizade, Džalil",1866.0,1932.0
"Maltsev, Orest",1906.0,1972.0
"Maltsev, Jelizar",1916.0,
"Malozemom, Stanislav",,
"Malõškin, Aleksandr",1892.0,1938.0
"Mallet-Joris, Françoise",1930.0,2016.0
"Mäll, Linnart",1938.0,2010.0
"Malkin, Gennadi",1939.0,
"Malkin, F.",,
"Malinski, Lev",1946.0,
"Mälgand, Enn",1937.0,
"Malerba, Luigi",1927.0,2008.0
"Maldonis, Alfonsas",1929.0,2007.0
"Malamud, Bernard",1914.0,1986.0
"Maksimovitš, Gennadi",1943.0,1999.0
"Maksimović, Desanka,",1898.0,1993.0
"Maksimov, Viktor",1942.0,2005.0
"Maksimov, Konstantin",,
"Maksimov, Aleksandr",,
"Maksimenko, Ninel",1932.0,
"Makova, L.",,
"Makivtšuk, Fjodor",1912.0,1988.0
"Mäkinen, Aune",1938.0,1974.0
"Makine, Andreï",1957.0,
"Mäkelä, Hannu",1943.0,
"Makejev, Sergei",1952.0,
"Makedonski, Slave",,
"Makarskaja, Tamara",1920.0,
"Makarova, L.",,
"Makarov, Juri",,
"Makajonok, Andrei",1920.0,1982.0
"Majorov-Šketan, Jakov",1898.0,1937.0
"Majevskaja, Nadežda",,
"Mailer, Norman",1923.0,2007.0
"Mahmudov, Latif",1933.0,
"Mahmud, Tofik",,
Mahanmad-Rasul,1936.0,2017.0
"Magomedov, Mussa",1926.0,1997.0
"Magnússon, Sigurður A.",1928.0,2017.0
"Maeyer, Gregie de",1951.0,
"Vanmechelen, Koen",1965.0,
"Maerker, Christa",1941.0,2023.0
"Madsen, Svend Åge",1939.0,
"Madsen, Axel",1930.0,2007.0
"Macura, Vladimír",1945.0,1999.0
"Macourek, Miloš",1926.0,2002.0
"Macleod, Jilly",,
"Macleod, Alison",1964.0,
"MacLean, Alistair",1922.0,1987.0
"Mackenzie, Compton",1883.0,1972.0
"MacKen, Walter",1915.0,1967.0
"Maciukevicius, Jonas",1939.0,2021.0
"Mačiuika, Vytautas",1929.0,1999.0
"Macijauskienė, Marija",1930.0,2020.0
"Machado, Antonio",1875.0,1939.0
"MacDonald, John Dann",1916.0,1986.0
"Macaulay, Tony",1963.0,
"Mac Morrow, Fred",,
"Mac Cartney, James",,
"Łubkowska, Wiesława",,
"Łopalewski, Tadeusz",1900.0,1979.0
"Lyons, Mary",1947.0,
"Lynn, Jonathan",1943.0,
"Jay, Antony",1930.0,2016.0
"Lynch, Benito",1885.0,1951.0
"Lykken, Laurie",,
"Lvov, Sergei",1922.0,1981.0
"Lvov, Mihhail",1917.0,1988.0
"Lvov, Arkadi",,
"Lužina, Olga",,
"Lurie, Alison",1926.0,2020.0
"Lupan, Anna",1922.0,1988.0
"Lupan, Andrei",1912.0,1992.0
"Luo, Guanzhong u",1330.0,1400.0
"Luo, Guanzhong u",1330.0,1400.0
"Lungu, Raissa",1928.0,2017.0
"Lungin, Semjon",1920.0,1996.0
"Nussinov, Ilja",1920.0,1970.0
"Lundqvist, Eric",1902.0,1978.0
"Lundkvist, Artur",1906.0,1991.0
"Lunde, Gunnar",1944.0,1993.0
"Lund, Salli",1902.0,1979.0
"Lukša, Valjantsin",1937.0,2012.0
"Lukša, Valeri",1937.0,2012.0
"Luknitski, Pavel",1902.0,1973.0
"Luknár, Zdeno",,
"Lukjanskis, Egils",1937.0,2008.0
"Lukjanov, B.",,
"Latov, V.",,
"Lukjanenko, O.",,
Lukina L.,,
Lukin J.,,
"Lukin, Nikolai",1907.0,1966.0
"Lukianos, u",120.0,180.0
Lukianos u.,120.0,180.0
"Luik, Hans",1927.0,2017.0
"Lugin, Leo",1912.0,1990.0
"Luganovskis, J.",,
"Lúðvíksson, Vésteinn",1944.0,
"Ludwig, V.",,
"Ludvig, Henry",,
"Ludov, A.",,
"Ludlum, Robert",1927.0,2001.0
"Ļūdēns, Vitauts",1937.0,2010.0
"Luchs, Herbert",,
"Lucatelli, Louis",,
"Lubkivski, Roman",1941.0,2015.0
Lü Bai-jui,,
"Lønn, Øystein",1936.0,2022.0
"Lozovoi, Boriss",1915.0,1976.0
"Loznikov, V.",,
"Lowe, Shirley",,
"Lovesmith, Janet",,
"Lovecraft, H. P.",1890.0,1937.0
"Lovecraft, H. P. (Harold Phillips)",1890.0,1937.0
"Lounaja, Heikki",1912.0,1987.0
"Loss, Jevdokia",1929.0,1977.0
"Loss, Jevdakia",1929.0,1977.0
"Loskutov, Mihhail",1906.0,1941.0
"Lorry, Robert",,
"Lordkipanidze, Konstantin",1905.0,1986.0
"Lopuhhov, I.",,
"Lope de Vega, Félix",1562.0,1635.0
"Loon, Paul van",1955.0,
"Smits, Virgi",,
"Bertin, Eddy C.",,
"Didden, Jack",,
"Loodus, Mihkel",1937.0,2022.0
"Lõnkov, Mihhas (Mihhail)",1899.0,1975.0
Longos,2.0,
"Longfellow, Henry Wadswort,",1807.0,1882.0
"London, Cait",,
"Lompolo, Jouni",1936.0,2010.0
"Lomanõi, Vladimir",,
"Lomanõi, V.",,
"Lomanijs, J.",,
"Loks, A.",,
"Lohodanov, A.",,
"Loginov, L.",,
"Loest, Erich",1926.0,2013.0
"Lodoidamba, Tšadravalõn",1917.0,1970.0
"Lodge, David",1935.0,
"Locke, Joseph",,
"Lobkov, V.",,
"Lobe, Mira",1913.0,1995.0
"Lobato, Monteiro",1882.0,1948.0
"Lo-Johansson, Ivar",1901.0,1990.0
"Llosa, Mario Vargas",1936.0,
"llič, Milovan",,
"Ljubitš, D.",,
"Ljubimov, Vladimir",1928.0,1999.0
Lju Bai-jui,1916.0,2005.0
"Ljovšin, Vladimir",1904.0,1984.0
"Lizunov, Viktor",,
"Lizimov, Viktor",,
"Livšin, Semjon",1940.0,2019.0
"Līvs, Egons",1924.0,1989.0
"Livingstone, Zigismund",,
"Līvena, Laima",1943.0,2006.0
"Livena, Laima",1943.0,
"Lively, Penelope",1933.0,
"Liu, Zong-Yuan",773.0,819.0
"Liptakova, Stanislava",,
"Lipskerov, Mihhail",1939.0,
"Lipnevitš, Valeri",,
"Lipatov, Vil",1927.0,1979.0
"Linntamm, A.",,
"Linna, Väinö",1920.0,1992.0
"Linevski, Aleksandr",1902.0,1985.0
"Line, Gudy",,
"Lindsey, Johanna",1952.0,
"Lindsay, Jack",1900.0,1990.0
"Lindquist, Herman",1943.0,
"Lindgren, Torgny",1938.0,2017.0
"Lindgren, Astrid",1907.0,2002.0
"Lindgren, Astrid",1907.0,1922.0
"Lindberg, Margareta",1945.0,
"Lind, Hera",1957.0,
"Limonow, Edward",1943.0,2020.0
"Lima, Jorge de",1893.0,1953.0
"Lillemets, Enn",1958.0,
"Liksom, Rosa",1958.0,
"Liives, Ardi",1929.0,1992.0
"Liiv, Toomas",1946.0,2009.0
"Liiv, A.",,
"Liipola, Vappu",1917.0,1955.0
"Liipa, Ester",,
"Lihhojedev, Leonid",1921.0,1994.0
"Lihhodejov, Leonid",1921.0,1994.0
"Lihhodejev, Leonid",1921.0,1994.0
"Lihhanov, Albert",1935.0,2021.0
"Ligostov, Viljam",1930.0,2002.0
"Lifšits, V.",,
Liebmann M.,,
Ostrovski I.,,
"Liebichová, Vlasta",,
"Lie, Torgeir Arvid",1938.0,2020.0
"Lidman, Sara",1923.0,2004.0
"Li, Gi Jen",1893.0,
Li Shang-Yin,813.0,858.0
Li Shang-Yin,813.0,858.0
"Lezinski, Mihhail",1931.0,2014.0
"Eskin, Boriss",1937.0,2019.0
"Lewis, Susan",1967.0,
"Lewis, Norman",1908.0,2003.0
"Lewis, C. S. (Clive Staples)",1898.0,1963.0
"Lewandowicz, Zbigniew",,
"Levitski, Oleg",1932.0,2000.0
"Terikov, Georgi",1930.0,
"Levitin, Mihhail",1945.0,
"Levitanski, Juri",1922.0,1996.0
"Levin, V.",,
"Levin, Ira",1929.0,2007.0
"Levin, I.",,
"Levin, Grigori",1917.0,1994.0
"Levi, Ahto",1931.0,2006.0
"Levanski, Vladimir",1942.0,2010.0
"Levanovski, Valeri",1947.0,2011.0
"Levandovski, Anatoli",1920.0,2008.0
"Levada, Oleksandr",1909.0,1995.0
"Leutenegger, Gertrud",1948.0,
"Leuchte, Frank",,
"Lette, Kathy",1958.0,
"Lesly, Robert Franklin",,
"Lešanjuk, I.",,
"Lernet-Holenia, Alexander",1897.0,1976.0
"Lerin, L.",,
"Leprince de Beaumont, Jeanne-Marie",1711.0,1780.0
"Lepajõe, Marju",1962.0,2019.0
"Leosk, Arvi",1941.0,2008.0
"Leontjev, Aleksei",,
"Leonov, Nikolai",1933.0,1999.0
"Leonov, Juri",,
"Leonenko, Jevgeni",,
"Leonard, Elmore",1925.0,2013.0
"Leo, Veronica",1935.0,
"Lenz, Sigfried",1926.0,2014.0
"Lenz, Siegfried",1926.0,2014.0
"Lents, Leonid",,
"Lenčo, Ján",1933.0,2012.0
"Lenčo, Ián",,
"Lember, Endel",,
"Lember, E.",,
"Lem, Stanisław",1921.0,2006.0
"Lejiņš, Armīns",1938.0,2015.0
"Leitner, Thea",1921.0,2016.0
"Leinster, Murray",1896.0,1975.0
"Leigh, Roberta",1926.0,2014.0
"Leicht, Hans",,
"Lehtsaar, Tõnu",1960.0,
"Lehto, Leevi",1951.0,2019.0
"Lehtinen, Lasse",1947.0,
"Lehtikangas, Matti",,
"Lehmann, Wilhelm",1882.0,1968.0
"Legrand, Martine",,
"Legère, Werner",1912.0,1998.0
"Legére, Werner",1912.0,1998.0
"Left, Feodor",,
"Leesment, H.",,
"Leemet, E.",,
"Lee, Tanith",1947.0,2015.0
"Lee, Harper",1926.0,2016.0
"Lee, Elsie",1912.0,1987.0
"Ledkov, Vassili",1933.0,2002.0
"Ledjankin, Jevgeni",,
"Leclaire, Day",1956.0,
"Lechicka, Anna",1918.0,2002.0
"Lec, Stanisław Jerzy",1909.0,1966.0
"Lec, Stanislaw Jerzy",1909.0,1966.0
"Lebkov, Jevgeni",1928.0,2005.0
"Lebert, Benjamin",1982.0,
"Lebedeva, Inna",,
"Lebedev, Vassili",1934.0,1981.0
"Lebedev, Oleg",,
"Lear, Edward",1812.0,1888.0
"Lear, Edward",1812.0,1888.0
"Leante, César",1928.0,2013.0
"Leahy, Syrell Rogovin",1935.0,
"Leabo, Karen",,
"Le Poezat-Guigner, Jozeph",1912.0,1993.0
"Le Guin, Ursula K.",1929.0,2018.0
"Le Gloahec, Françoise",1953.0,
"Le Gloahec, Françoise",,
"Le Clézio, J. M. G. (Jean Marie Gustave)",1940.0,
"Lazurkin, R.",,
"Lazovski, Mihhail",,
"Lázaro Tinaut, Albert",1947.0,
"Lázár, Ervin",1936.0,2006.0
"Lazar, Boris F.",,
"Lazar, Auguste",1887.0,1970.0
"Layton, Irving",1912.0,2006.0
"Lawson, Carol",,
"Laws, Stephen",1952.0,
"Lawrence, H. L.",1908.0,1990.0
"Lawrence, D. H. (David Herbert)",1885.0,1930.0
"Law, Margaret",,
"Lavrov, Ilja",1917.0,1982.0
"Laurinčiukas, Albertas",1928.0,2012.0
"Laurence, Margaret",1926.0,1987.0
"Laurence, Anne",,
"Laurel, Lisa Kaye",,
"Laumer, Keith",1925.0,1993.0
"Laubre, Maris",,
"Latušov, Vladimir",,
"Lassuria, A.",,
"Lassila, Maiju",1868.0,1918.0
"Laskin, Semjon",1930.0,2005.0
"Larsen, Michael",1962.0,
Lars Görling,1931.0,1966.0
"Larni, Martti",1909.0,1993.0
"Larin, Boriss",1932.0,1984.0
"Larin, Boriss",,
"Laretei, Käbi",1922.0,2014.0
"Lara, Antonio de",1896.0,1978.0
"Lappi-Seppälä, Jussi",,
"Lao, She",1899.0,1966.0
"Lanucci, Tullio",,
"Lansmanne, A.",,
"Lanoux, Armand",1913.0,1983.0
"Lankauskas, Romualdas",1932.0,2020.0
"Lanitzki, Günter",1930.0,
"Langemets, Andres",1948.0,
"Langelaan, George",1908.0,1972.0
"Lang, Andrew",1844.0,1912.0
"Landström, Olof",1943.0,
"Landström, Lena",1943.0,
"Landsbergis, Vytautas V.",1962.0,
"Lander, Leena",1955.0,
"Lāms, Visvaldis",1923.0,1992.0
"Lamb, Charlotte",1937.0,2000.0
"Lamb, Mary",1764.0,1847.0
"Lakšin, L.",,
"Lakoba, Stanislav",1953.0,
"Laing, Ronald David (R. D.)",1927.0,1989.0
"Lainers, L.",,
"Lainer, Lev",1944.0,
Lainer L.,,
"Lainé, Pascal",1942.0,2024.0
"Laine, Nikolai",1920.0,1984.0
"Laine, Jarkko",1947.0,2006.0
"Laimford, Nora",,
"Laiglesia, Álvaro de",1922.0,1981.0
"Lagzdinš, Viktors",1926.0,2008.0
"Lagin, Lazar",1903.0,1979.0
"Lagerkvist, Pär",1891.0,1974.0
"Lagercrantz, Rose",1947.0,
"Lafina, Irina",,
"Ladonštšikov, Georgi",1916.0,1992.0
"Laclaverie, Marion",,
"Laboulaye, Édouard",1811.0,1883.0
"Labkovski, Naum",1908.0,1989.0
"Labé, Louise u.",1524.0,1566.0
"Labé, Louise u.",1524.0,1566.0
"Laakso, Sally",,
"Laabs, Joochen",1937.0,
"La Torriente, Loló de",1907.0,1985.0
"La Plante, Lynda",1943.0,
"La Fontaine, Jean de",1621.0,1695.0
"L'Estoile, Claude de",1597.0,1652.0
"Kyurthy, Andracz",,
"Kyrklund, Willy",1921.0,2009.0
"Kwiatkowski, Mariusz",1937.0,1999.0
"Kwiatkowski, Mariusz",,
"Kvlividze, Mihhail",1925.0,2005.0
"Kvitko, Tamara",,
"Kvark, Naatan",1929.0,1997.0
"Kuznetsova, Agnia",1911.0,1996.0
"Kuznetsov, Vjatšeslav",1932.0,2004.0
"Kuznetsov, Andrei",1918.0,1978.0
"Kuznetsov, Anatoli",1929.0,1979.0
"Kuzmin, Valentin",1925.0,2011.0
"Kuzmin, Lev",1928.0,2000.0
"Kuzmenko, Stepan",1909.0,1992.0
"Kuvšinov, Igor",1950.0,
"Kuvajev, Oleg",1934.0,1975.0
"Kuusisto, Stephen",,
"Kuttner, Henry",1915.0,1958.0
"Kütt, L.",,
"Kutser, A.",,
"Kutšajev, Andrei",1939.0,2009.0
"Kusrašvili, Amiran",,
"Kušnir, M.",,
"Kušner, Aleksandr",1936.0,
"Kushner, Cheryl",,
"Kusche, Lothar",1929.0,2016.0
"Kusche, Lotar",1929.0,2016.0
"Kurvinen, Jorma",1931.0,2002.0
"Kurvinen, Jorma",1931.0,2002.0
"Kurtšatkin, Anatoli",1944.0,
"Kurt, Karlaugust",,
"Kurotškin, Vladimir",1910.0,1981.0
"Kurosawa, Bob",,
"Kurm, K.",,
"Kurljandski, Aleksandr",1938.0,2020.0
"Hait,  Arkadi",1938.0,2000.0
"Kurjan, A.",,
"Kurismaa, Astrid",1926.0,1982.0
"Kurilova, Tatjana",,
"Kurilov, Semjon",1935.0,1980.0
"Kurevitš, Natalja",,
"Kureishi, Hanif",1954.0,
"Kurbannepesov, Kerim",1929.0,1988.0
"Kuratov, Ivan",1839.0,1875.0
Nöbdinsa Vittor,1888.0,1943.0
"Gerd, Kuzebai",1898.0,1937.0
Ašaltši Oki,1898.0,1973.0
"Kurassov, Vladimir",,
"Kuranov, Juri",1931.0,2001.0
"Kuprijanov, Vjatšeslav",1939.0,
Kuprijanov Vjatšeslav,1939.0,
"Kuntze, Peter",,
"Kunnoss, Juris",1948.0,1999.0
"Kunnas, Mauri",1950.0,
"Kunnas, Tarja",1957.0,
"Kunnas, Kirsi",1924.0,2021.0
"Kunjajev, Boriss",1922.0,1989.0
"Kunev, Milko",,
"Kunert, Günter",1929.0,2019.0
"Kundera, Milan",1929.0,2023.0
"Kunda, Bogusław Słavomir",1943.0,
"Kunčinas, Jurgis",1947.0,2002.0
"Kumert, G.",,
"Kumberg, Krista",1959.0,
"Kulõjev, Gõlõtš",1913.0,1990.0
"Kulitš, Aleksanr",1948.0,
"Kulitš, Aleksandr",1948.0,
"Kulitš, A.",,
"Kūlis, Ēriks",1941.0,
"Kulikov, Spartak",1927.0,1990.0
"Kulik, Ivan",,
"Kulijev, Kaissõn",1917.0,1985.0
"Kukučka, Milar",,
"Kukučka, Milan",,
"Kuijer, Guus",1942.0,
"Kudžava, Ulat",,
"Kudrevitš, Irina",,
"Kudravets, Anatol",1936.0,2014.0
"Kudeříková, Marie",1921.0,1943.0
"Kudapa, Maija",1937.0,
"Küchelbecker, Wilhelm",1797.0,1846.0
"Kučera, Jiři",1952.0,1994.0
"Kubljakov, A.",,
"Kubiš, I.",,
"Kubilinskas, Kostas",1923.0,1962.0
"Kubelka, Vladimir",,
"Kruus, Rein",1957.0,1992.0
"Kruus, Oskar",1929.0,2007.0
"Kruus, Oskar",1919.0,2007.0
"Krutikov, V.",,
"Krusten, Reet",1934.0,2021.0
"Krüss, James",1926.0,1997.0
"Kruse, Max",1921.0,2015.0
"Kruš, I.",,
"Platonov, J.",,
"Krupskaja, Nadežda",1869.0,1939.0
"Krupkat, Günther",1905.0,1990.0
"Krupin, Vladimir,",1941.0,
"Krupin, Vladimir",1941.0,
"Krumin, A.",,
"Krumer, Arkadi",1951.0,
"Krull, Hasso",1964.0,
"Krukovets, Ovsii",1924.0,2005.0
"Krukovets, J.",,
"Krüger, Renate",1934.0,2016.0
"Krúdy, Gyula",1878.0,1933.0
"Kruczkowski, Leon",1900.0,1962.0
"Kršižanovskaja, Jelena",1909.0,1988.0
"Krõžanovski, Andrei",1936.0,1989.0
"Krotki, Emil",1892.0,1983.0
"Krotki, Emil",1892.0,1963.0
"Krošin, Grigori",1939.0,
"Krõšin, G.",,
"Kron, Aleksandr",1909.0,1983.0
"Krõmko, Valentin",1941.0,
"Krohn, Leena",1947.0,
"Krjutškov, Ivan",,
"Kříž, Ivan",1922.0,2020.0
"Krivulin, Viktor",1944.0,2001.0
"Krivošei, Ivan",,
"Krivin, Feliks",1928.0,2016.0
"Krivin, F.",,
"Krivets, V.",,
"Kristóf, Ágota",1935.0,2011.0
"Kristinev, G.",,
"Kristinä, Väinö",1936.0,2007.0
"Kristiansen, Idar",1932.0,1985.0
"Kretšet, J.",,
"Krestinski, Aleksandr",1928.0,2005.0
"Krentz, Jayne Ann",1948.0,
"Krelin, Juli",1929.0,2006.0
"Kreczmar, Adam",1944.0,1982.0
"Krawczuk, Aleksander",1922.0,2023.0
"Kravtšuk, Mõkola",1929.0,2009.0
"Kravtsova, Natalja",1922.0,2005.0
"Kravets, Valeri",1938.0,1921.0
"Krause, Barbara",1939.0,
"Kraus, Karl",1874.0,1936.0
"Kratov, Oleg",,
"Kratochvil, Miloš Vaclav",1904.0,1988.0
"Krassovski, V.",,
"Krassiltšikov, Vladimir",,
"Krassilnikov, Gennadi",1928.0,1975.0
"Krasnoštšjok, Juri",,
"Krasnopevtsev, Andrei",,
"Krasnogorov, Valentin",1934.0,
"Krapivin, Vladislav",1938.0,2020.0
"Krantz, Judith",1928.0,2019.0
"Kraleva, Snežina",1919.0,1998.0
"Kraav, A.",,
"Kožuhhova, Olga",1922.0,2007.0
"Kozõreva, Anna",,
"Kozłowski, Władisłav",1832.0,1899.0
"Kozlovski, O.",,
"Kozlovskaja, T.",,
"Kozlov, Viljam",1929.0,2009.0
"Kozlov, Sergei",1939.0,2010.0
"Kozlov, Juri",,
"Kozlov, Igor",1955.0,
"Kozlov, B.",,
"Kožišek, Josef",1861.0,1933.0
"Kozik, E.",,
"Kozieł, Andrzej",,
"Koževina, G.",,
"Kožemberdiev, Turar",1941.0,1989.0
"Kozatšinski, Aleksandr",1903.0,1943.0
"Kozatšenko, Vassil",1913.0,1995.0
"Kozák, Jan",1921.0,1995.0
"Kovin, J.",,
"Tšernjavski, R.",,
"Kovatšev, Boris",,
"Kovalski, N.",,
"Kovaljov, Dmitri",1915.0,1977.0
"Kovalevski, Vjatšeslav",1897.0,1977.0
"Kovalevski, Sergei",,
"Kovalenko, Rimma",1928.0,
"Kovalenko-Gorlatš, Leonid",1941.0,
"Kovaldži, V.",,
"Koval, Vitali",1937.0,2001.0
"Koval, Vitali",,
"Koval, Juri",1938.0,1995.0
"Kõusaar, E.",,
"Kotsjubinski, Andrei",1938.0,2011.0
"Kotšetov, Vsevolod",1912.0,1973.0
"Kotov, Vladimir",1928.0,1975.0
"Kotljaski, J.",,
"Kotljarski, J.",,
"Kotljarkski, J.",,
"Kotenko, Vladimir",1934.0,2019.0
"Davidovitš, Arkadi",1930.0,1921.0
"Kotenko, Vladimir",,
"Kotenko, V.",,
"Kotenko, N.",,
"Kotelnikov, Boriss",,
"Kőszegi, Imre",1903.0,1995.0
"Kostovetski, Gennadi",1946.0,
"Popov, Oleg",,
"Kostovetski, Gennadi",1946.0,
"Kostov, Konstantin",,
"Kostjukovski, Jakov",1921.0,2011.0
"Kostetski, Anatoli",1948.0,2025.0
"Kostetski, Anatoli",1948.0,2005.0
"Kostenko, Lina",1930.0,
"Köst, Endla",1926.0,
"Kossorotov, Valentin",1930.0,1974.0
"Kossitšenko, S.",,
"Kosmõlin, V.",,
"Zisman, Vladimir",,
"Kosmodemjanskaja, Ljubov",1900.0,1978.0
"Kosmatenko, Anatoli",1921.0,1975.0
"Kosmač, Ciril",1910.0,1980.0
"Kosjan, Samvel",1947.0,
"Kosinski, Jerzy",1933.0,1991.0
"Koševoi, Oleg",1926.0,1943.0
"Korvela, Katri",1921.0,2011.0
"Korvela, Katri",,
"Korthy, Árpád",,
"Korsunski, Lev",1946.0,
"Koršunova, Valentina",,
"Koršunov, Jevgeni",1934.0,1992.0
"Koršukov, Jevgeni",1932.0,
"Korssakov, Juri",,
"Korpolewski, Zbigniew",1934.0,2018.0
"Korpela, Jorma",1910.0,1964.0
"Korotõtš, Vitali",1936.0,
"Korotitš, V.",,
"Korotajev, Viktor",1939.0,1997.0
"Korolkova, L.",,
"Koroljova, Tatjana",,
"Kornilova, Galina",1928.0,2021.0
"Kornilov, V.",,
"Kornijenko, Borõss",,
"Kornešov, Lev",1934.0,2005.0
"Korn, Vilmos",1899.0,1970.0
"Korn, Ilse",1907.0,1975.0
"Korman, Justine",,
"Korinets, Juri",1923.0,1989.0
"Koren, Allan",,
"Korczak, Janusz",1878.0,1942.0
"Korbell, Tibor",1935.0,1983.0
"Korbanov, Rafis",1957.0,
"Korb, Irene",1923.0,1978.0
"Koptjajeva, Antonina",1909.0,1991.0
"Koprowski, Jan",1918.0,2004.0
"Kopczyński, Edward",1921.0,1992.0
"Koontz, Dean",1945.0,
"Koolioja, E.",,
"Kõntšev, Ljubomir",,
"Kõntsev, L.",,
"Konstantinovski, Mailen",1926.0,2002.0
"Konstantinovski, Ilja",1913.0,1995.0
"Konstantinov, Vladimir",1930.0,1996.0
"Ratser, Boris",1930.0,2012.0
"Konstantinov, L.",,
"Konrad, Johannes",,
"Konoplev, M.",,
"Konjajev, Nikolai",1949.0,2018.0
"Konjahhin, Viktor",1942.0,2023.0
"Konitšev, Konstantin",1904.0,1971.0
Kong Fuzi u,551.0,479.0
"Konetski, Viktor",1929.0,2002.0
"Koneski, Blaže",1921.0,1993.0
"Kondruss, V.",,
"Kondrotas, Saulius Tomas",1953.0,
"Kondratjev, Vjatšeslav",1920.0,1993.0
"Kondratjev, Sergei",1957.0,2010.0
"Končev, Ljubomir",,
"Komov, Vladimir",1919.0,2004.0
"Kõmõtval, Antonina",1938.0,2015.0
"Komissarenko, Semjon",1923.0,1995.0
"Komissarenko, Semjon",1923.0,
"Komissarenko, Semjon",,
"Komissarenko, S.",,
"Kolupajev, Viktor",1936.0,2001.0
"Koluntsev, Fjodor",1923.0,1988.0
"Kolumb, Valentin",1935.0,1974.0
"Koltsov, Nikolai",,
"Koltšin, L.",,
"Kolozsvári Papp, László",1940.0,2005.0
"Kolozsvári Grandpierre, Emil",1907.0,1992.0
"Kolossov, Mihhail",1923.0,1996.0
"Kolomeiski, Anatoli",1954.0,
"Kolomassov, Vassili",1909.0,1987.0
"Kolodiitšuk, Jevgeni",,
"Koletšitski, Vladimir",,
"Kolesnikov, V.",,
"Kolbergs, Andris",1938.0,2021.0
"Kolar, Slavko",1891.0,1963.0
"Kolář, Jiří.",,
"Fuka, Vladimír",,
"Kokovin, Jevgeni",1913.0,1977.0
"Kokljuškin, Viktor",1945.0,2021.0
"Kokko, Yrjö",1903.0,1977.0
"Kokkila, Timo",1961.0,
"Kohout, Pavel",1928.0,
"Kohonen, Eeva",1956.0,1987.0
"Kohlhaase, Wolfgang",1931.0,2022.0
"Köhler, Joachim",1952.0,
"Kögltin, Dava",1922.0,2006.0
"Kofta, Krystyna",1942.0,
"Koestler, Arthur",1905.0,1983.0
"Koeppen, Wolfgang",1906.0,1996.0
"Kodzatõ, Ähsar",1937.0,2021.0
"Kõdõrov, Abzi",1931.0,2015.0
"Kodaly, Zoltan",1882.0,1967.0
"Kochanowski, Jan",1530.0,1584.0
"Koch, N.",,
"Kobrinski, Aron",1915.0,1992.0
"Kobenkov, Anatoli",1948.0,2006.0
"Knutsson, Gösta",1908.0,1973.0
"Knobloch, Heinz",1926.0,2003.0
"Knight, Eric Mowbray",1897.0,1943.0
"Knellwolf, Ulrich",1942.0,
"Knebel, Fletcher",1911.0,1993.0
"Bailey, Charles Waldo II",1929.0,2012.0
"Knack, Dietrich",,
"Kmit, Irina",1948.0,
"Klyš, Ryszard",1928.0,2004.0
"Klugmann, Norbert",1951.0,
"Mathews, Peter",1951.0,
"Kljutševski, Vassili",1841.0,1911.0
"Klinger, Friedrich Maximilian",1752.0,1831.0
"Klingenbaum, Heinrich",,
"Klimovitš, Vladimir",,
"Klimovitš, V.",,
"Klimovitš, Aleksandr",,
"Klimov, Aleksandr",,
"Klimov, A.",,
"Klimas, Ramūnas",1945.0,2002.0
"Klimak, Ljubomir",,
"Klima, Ivan",1931.0,
"Kleypas, Lisa",1964.0,
"Kleyny, Jerzy",1927.0,1999.0
"Klents, V.",,
"Kleist, Ewald Christian von",1715.0,1759.0
